trial,stimulus,rating,participant
4,14,2,18
5,18,2,18
6,7,1,18
7,12,1,18
8,30,5,18
9,27,2,18
10,19,6,18
11,1,0,18
12,9,5,18
13,16,0,18
14,25,1,18
15,3,2,18
16,21,1,18
17,20,6,18
18,5,2,18
19,10,5,18
20,4,2,18
21,13,1,18
22,29,5,18
23,6,2,18
24,15,6,18
25,2,0,18
26,17,2,18
27,23,1,18
28,11,0,18
29,22,2,18
30,28,5,18
31,17,2,18
32,7,2,18
33,25,5,18
34,18,2,18
35,19,6,18
36,8,0,18
37,12,1,18
38,5,5,18
39,29,2,18
40,9,6,18
41,13,3,18
42,21,2,18
43,16,4,18
44,1,2,18
45,14,3,18
46,30,5,18
47,3,2,18
48,11,2,18
49,20,0,18
50,27,1,18
51,10,0,18
52,23,2,18
53,24,2,18
54,6,0,18
55,4,0,18
56,22,2,18
57,26,4,18
58,28,2,18
59,15,2,18
60,2,2,18
61,19,5,18
62,11,4,18
63,15,2,18
64,7,5,18
65,23,2,18
66,17,1,18
67,13,0,18
68,3,0,18
69,9,1,18
70,24,2,18
71,6,0,18
72,12,0,18
73,18,5,18
74,25,0,18
75,8,0,18
76,1,1,18
77,29,0,18
78,2,2,18
79,21,0,18
80,20,0,18
81,5,2,18
82,26,0,18
83,10,5,18
84,16,0,18
85,28,0,18
86,22,5,18
87,30,2,18
88,4,0,18
89,27,0,18
90,14,2,18
<end data>,,,
<start header>,,,
Tue Sep 22 15:58:44 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
18,,,
<end header>,,,
<start data>,,,
1,13,0,18
2,28,0,18
3,17,2,18
4,20,0,18
5,21,0,18
6,26,0,18
7,24,0,18
8,16,0,18
9,5,0,18
10,4,0,18
11,23,0,18
12,14,2,18
13,6,1,18
14,7,2,18
15,30,0,18
16,1,2,18
17,19,0,18
18,25,0,18
19,22,0,18
20,2,0,18
21,11,0,18
22,12,2,18
23,8,5,18
24,9,0,18
25,10,6,18
26,29,5,18
27,18,5,18
28,3,0,18
29,27,0,18
30,15,0,18
31,26,0,18
32,14,2,18
33,20,0,18
34,6,1,18
35,30,3,18
36,19,4,18
37,10,0,18
38,11,0,18
39,12,0,18
40,22,0,18
41,8,0,18
42,1,0,18
43,18,5,18
44,24,0,18
45,3,2,18
46,17,5,18
47,15,6,18
48,16,5,18
49,9,5,18
50,7,2,18
51,29,5,18
52,4,2,18
53,21,0,18
54,25,1,18
55,13,5,18
56,23,2,18
57,28,1,18
58,27,6,18
59,5,2,18
60,2,2,18
61,4,0,18
62,5,1,18
63,28,6,18
64,25,0,18
65,19,2,18
66,27,5,18
67,24,2,18
68,17,0,18
69,29,5,18
70,23,0,18
71,21,1,18
72,22,2,18
73,1,0,18
74,16,2,18
75,11,0,18
76,13,0,18
77,7,1,18
78,15,1,18
79,2,0,18
80,30,5,18
81,12,0,18
82,9,0,18
83,26,6,18
84,20,5,18
85,3,2,18
86,8,1,18
87,14,0,18
88,18,5,18
89,6,2,18
90,10,0,18
<end data>,,,
<start header>,,,
Tue Sep 22 16:03:50 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
18,,,
<end header>,,,
<start data>,,,
1,12,1,18
2,30,6,18
3,2,2,18
4,7,0,18
5,13,0,18
6,14,0,18
7,19,5,18
8,11,0,18
9,21,2,18
10,17,2,18
11,22,0,18
12,27,2,18
13,5,2,18
14,23,2,18
15,3,1,18
16,20,5,18
17,16,6,18
18,28,0,18
19,4,2,18
20,9,5,18
21,29,0,18
22,24,0,18
23,10,2,18
24,15,0,18
25,18,0,18
26,26,2,18
27,8,2,18
28,1,0,18
29,25,0,18
30,6,0,18
31,13,0,18
32,18,2,18
33,10,5,18
34,3,1,18
35,7,5,18
36,8,6,18
37,2,2,18
38,15,2,18
39,17,1,18
40,25,5,18
41,23,6,18
42,21,0,18
43,4,1,18
44,26,5,18
45,29,2,18
46,19,0,18
47,20,0,18
48,6,2,18
49,14,0,18
50,16,1,18
51,27,2,18
52,5,5,18
53,28,2,18
54,11,1,18
55,12,2,18
56,9,0,18
57,24,0,18
58,30,5,18
59,22,2,18
60,1,0,18
61,26,5,18
62,3,0,18
63,12,0,18
64,28,2,18
65,19,4,18
66,30,5,18
67,15,2,18
68,13,1,18
69,1,2,18
70,20,6,18
71,21,2,18
72,22,5,18
73,10,0,18
74,17,2,18
75,14,1,18
76,5,2,18
77,11,0,18
78,6,0,18
79,4,0,18
80,27,2,18
81,25,1,18
82,16,4,18
83,9,2,18
84,23,0,18
85,24,5,18
86,8,2,18
87,2,0,18
88,7,0,18
89,18,0,18
90,29,0,18
<end data>,,,
<start header>,,,
Tue Sep 22 16:31:11 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
19,,,
<end header>,,,
<start data>,,,
1,10,2,practice
2,29,5,practice
3,5,0,practice
4,9,0,practice
5,24,1,practice
6,16,2,practice
7,17,2,practice
8,6,2,practice
9,15,1,practice
10,12,2,practice
11,26,3,practice
12,21,2,practice
13,20,2,practice
14,28,2,practice
15,22,2,practice
16,2,2,practice
17,25,2,practice
18,30,1,practice
19,19,2,practice
20,27,0,practice
21,14,2,practice
22,3,2,practice
23,7,2,practice
24,13,4,practice
25,1,4,practice
26,23,4,practice
27,11,3,practice
28,18,0,practice
29,8,5,practice
30,4,0,practice
31,5,0,practice
32,9,5,practice
33,4,4,practice
34,6,5,practice
35,12,2,practice
36,19,5,practice
37,24,2,practice
38,8,0,practice
39,30,5,practice
40,22,4,practice
41,27,3,practice
42,18,3,practice
43,2,2,practice
44,3,2,practice
45,21,2,practice
46,25,2,practice
47,20,0,practice
48,13,3,practice
49,1,0,practice
50,10,5,practice
51,15,5,practice
52,7,5,practice
53,17,3,practice
54,26,2,practice
55,16,3,practice
56,29,5,practice
57,11,2,practice
58,23,1,practice
59,28,2,practice
60,14,4,practice
<end data>,,,
<start header>,,,
Tue Sep 22 16:36:04 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
19,,,
<end header>,,,
<start data>,,,
1,27,0,19
2,21,4,19
3,19,5,19
4,7,5,19
5,30,0,19
6,23,0,19
7,28,4,19
8,26,0,19
9,15,0,19
10,24,0,19
11,6,6,19
12,16,0,19
13,3,2,19
14,9,2,19
15,10,0,19
16,5,1,19
17,13,2,19
18,17,0,19
19,20,0,19
20,12,0,19
21,2,2,19
22,11,1,19
23,29,0,19
24,8,4,19
25,4,0,19
26,18,0,19
27,22,0,19
28,25,0,19
29,14,0,19
30,1,2,19
31,15,2,19
32,11,5,19
33,12,0,19
34,6,4,19
35,7,0,19
36,21,0,19
37,4,4,19
38,17,4,19
39,24,4,19
40,26,4,19
41,19,5,19
42,27,5,19
43,28,0,19
44,8,0,19
45,16,0,19
46,9,4,19
47,22,0,19
48,18,3,19
49,3,3,19
50,20,0,19
51,14,0,19
52,29,0,19
53,25,0,19
54,23,0,19
55,10,0,19
56,30,4,19
57,1,3,19
58,5,0,19
59,13,4,19
60,2,2,19
61,13,0,19
62,8,0,19
63,3,1,19
64,14,0,19
65,12,2,19
66,25,0,19
67,10,0,19
68,30,0,19
69,6,0,19
70,15,5,19
71,16,0,19
72,19,4,19
73,4,4,19
74,20,0,19
75,21,0,19
76,23,0,19
77,9,0,19
78,24,0,19
79,29,0,19
80,5,0,19
81,7,0,19
82,27,0,19
83,2,0,19
84,17,5,19
85,28,5,19
86,18,2,19
87,22,0,19
88,1,0,19
89,11,1,19
90,26,0,19
<end data>,,,
<start header>,,,
Tue Sep 22 16:41:21 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
19,,,
<end header>,,,
<start data>,,,
1,24,0,19
2,10,5,19
3,17,0,19
4,8,0,19
5,13,0,19
6,28,0,19
7,1,0,19
8,16,0,19
9,26,0,19
10,30,3,19
11,2,0,19
12,12,5,19
13,21,0,19
14,22,0,19
15,23,0,19
16,5,4,19
17,18,5,19
18,25,3,19
19,9,6,19
20,14,3,19
21,11,3,19
22,19,5,19
23,6,2,19
24,3,2,19
25,7,4,19
26,4,2,19
27,29,6,19
28,15,5,19
29,20,6,19
30,27,5,19
31,21,2,19
32,29,4,19
33,13,1,19
34,2,2,19
35,14,3,19
36,9,5,19
37,15,4,19
38,12,3,19
39,5,5,19
40,23,2,19
41,19,5,19
42,25,3,19
43,11,3,19
44,20,5,19
45,24,3,19
46,7,5,19
47,30,6,19
48,27,5,19
49,28,3,19
50,3,2,19
51,17,2,19
52,10,6,19
53,8,2,19
54,6,1,19
55,22,0,19
56,26,3,19
57,1,2,19
58,16,2,19
59,4,1,19
60,18,2,19
61,29,4,19
62,7,3,19
63,2,3,19
64,25,3,19
65,14,2,19
66,4,3,19
67,20,5,19
68,8,5,19
69,5,3,19
70,27,4,19
71,18,4,19
72,15,3,19
73,9,5,19
74,19,5,19
75,22,4,19
76,26,3,19
77,3,3,19
78,13,3,19
79,28,5,19
80,24,2,19
81,21,2,19
82,17,3,19
83,12,2,19
84,30,5,19
85,6,2,19
86,23,2,19
87,11,1,19
88,16,2,19
89,1,2,19
90,10,6,19
<end data>,,,
<start header>,,,
Tue Sep 22 16:46:17 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
19,,,
<end header>,,,
<start data>,,,
1,16,3,19
2,18,4,19
3,28,5,19
4,17,4,19
5,15,3,19
6,7,3,19
7,14,3,19
8,26,2,19
9,27,3,19
10,23,1,19
11,6,2,19
12,1,1,19
13,3,1,19
14,2,1,19
15,22,1,19
16,25,2,19
17,20,5,19
18,10,6,19
19,13,2,19
20,5,2,19
21,30,5,19
22,9,6,19
23,8,5,19
24,12,5,19
25,21,5,19
26,4,5,19
27,19,3,19
28,29,3,19
29,11,2,19
30,24,2,19
31,28,2,19
32,22,1,19
33,1,1,19
34,11,1,19
35,23,1,19
36,24,1,19
37,8,2,19
38,25,1,19
39,20,4,19
40,9,4,19
41,19,5,19
42,3,3,19
43,7,3,19
44,18,4,19
45,2,4,19
46,10,5,19
47,26,2,19
48,21,1,19
49,30,5,19
50,27,4,19
51,17,2,19
52,29,4,19
53,16,2,19
54,6,2,19
55,5,2,19
56,15,2,19
57,14,3,19
58,4,3,19
59,12,3,19
60,13,2,19
61,29,4,19
62,7,4,19
63,4,2,19
64,11,2,19
65,19,5,19
66,12,3,19
67,10,5,19
68,30,5,19
69,1,2,19
70,14,2,19
71,18,5,19
72,15,2,19
73,3,3,19
74,22,3,19
75,24,3,19
76,25,3,19
77,8,5,19
78,16,4,19
79,28,4,19
80,2,2,19
81,23,2,19
82,9,6,19
83,26,3,19
84,13,2,19
85,20,5,19
86,5,3,19
87,21,1,19
88,17,3,19
89,27,2,19
90,6,5,19
<end data>,,,
<start header>,,,
Tue Sep 22 16:51:07 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
19,,,
<end header>,,,
<start data>,,,
1,2,2,19
2,18,0,19
3,22,1,19
4,19,5,19
5,1,2,19
6,30,6,19
7,25,5,19
8,8,4,19
9,15,4,19
10,21,4,19
11,12,0,19
12,16,4,19
13,10,6,19
14,29,5,19
15,6,5,19
16,9,6,19
17,24,6,19
18,28,5,19
19,11,2,19
20,4,2,19
21,5,4,19
22,7,4,19
23,13,0,19
24,27,5,19
25,26,5,19
26,17,4,19
27,23,5,19
28,20,5,19
29,14,6,19
30,3,3,19
31,13,5,19
32,16,5,19
33,29,6,19
34,26,4,19
35,5,2,19
36,15,0,19
37,9,6,19
38,27,5,19
39,19,6,19
40,8,6,19
41,6,4,19
42,22,1,19
43,7,2,19
44,20,6,19
45,30,4,19
46,14,2,19
47,24,3,19
48,10,6,19
49,25,4,19
50,11,2,19
51,12,2,19
52,4,4,19
53,21,1,19
54,28,6,19
55,23,5,19
56,3,4,19
57,2,2,19
58,1,2,19
59,18,6,19
60,17,6,19
61,11,2,19
62,17,6,19
63,2,5,19
64,1,2,19
65,30,6,19
66,24,6,19
67,7,6,19
68,27,5,19
69,4,3,19
70,13,2,19
71,15,2,19
72,8,5,19
73,25,4,19
74,9,5,19
75,19,5,19
76,23,5,19
77,28,5,19
78,29,5,19
79,16,5,19
80,22,3,19
81,26,3,19
82,10,6,19
83,6,5,19
84,18,5,19
85,12,2,19
86,3,2,19
87,21,2,19
88,5,5,19
89,14,3,19
90,20,6,19
<end data>,,,
<start header>,,,
Thu Sep 24 15:35:40 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
20,,,
<end header>,,,
<start data>,,,
1,26,1,practice
2,20,1,practice
3,9,0,practice
4,15,2,practice
5,6,2,practice
6,11,2,practice
7,17,5,practice
8,24,2,practice
9,1,2,practice
10,8,5,practice
11,5,2,practice
12,21,0,practice
13,23,2,practice
14,16,5,practice
15,29,2,practice
16,30,5,practice
17,18,1,practice
18,7,2,practice
19,19,6,practice
20,25,2,practice
21,4,0,practice
22,2,2,practice
23,13,2,practice
24,14,2,practice
25,28,5,practice
26,10,2,practice
27,22,1,practice
28,12,2,practice
29,3,5,practice
30,27,4,practice
31,4,2,practice
32,11,0,practice
33,2,3,practice
34,16,2,practice
35,5,0,practice
36,23,5,practice
37,29,6,practice
38,3,5,practice
39,8,5,practice
40,28,6,practice
41,10,1,practice
42,21,1,practice
43,17,6,practice
44,15,2,practice
45,27,1,practice
46,1,2,practice
47,13,4,practice
48,26,6,practice
49,19,6,practice
50,24,1,practice
51,9,5,practice
52,18,5,practice
53,30,6,practice
54,22,1,practice
55,6,1,practice
56,25,6,practice
57,20,5,practice
58,7,1,practice
59,14,2,practice
60,12,2,practice
<end data>,,,
<start header>,,,
Thu Sep 24 15:39:42 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
20,,,
<end header>,,,
<start data>,,,
1,11,2,20
2,7,1,20
3,29,6,20
4,2,1,20
5,14,2,20
6,17,6,20
7,4,1,20
8,13,2,20
9,26,0,20
10,22,2,20
11,9,6,20
12,20,6,20
13,23,1,20
14,19,3,20
15,1,1,20
16,25,6,20
17,21,1,20
18,24,2,20
19,5,5,20
20,6,1,20
21,12,2,20
22,18,1,20
23,27,2,20
24,8,2,20
25,28,6,20
26,16,1,20
27,10,6,20
28,3,1,20
29,15,2,20
30,30,6,20
31,18,1,20
32,10,6,20
33,9,2,20
34,2,1,20
35,20,6,20
36,6,1,20
37,30,6,20
38,16,1,20
39,25,1,20
40,26,2,20
41,13,2,20
42,17,6,20
43,14,2,20
44,22,2,20
45,5,1,20
46,29,6,20
47,24,1,20
48,15,1,20
49,21,1,20
50,28,6,20
51,4,1,20
52,8,1,20
53,11,0,20
54,12,2,20
55,3,2,20
56,1,2,20
57,23,6,20
58,7,2,20
59,19,2,20
60,27,6,20
61,15,2,20
62,23,2,20
63,18,6,20
64,24,1,20
65,12,2,20
66,11,2,20
67,30,6,20
68,28,6,20
69,17,5,20
70,6,1,20
71,3,6,20
72,14,5,20
73,19,6,20
74,26,5,20
75,27,1,20
76,25,6,20
77,1,1,20
78,5,1,20
79,22,5,20
80,4,2,20
81,9,6,20
82,21,6,20
83,8,0,20
84,2,2,20
85,7,0,20
86,10,6,20
87,16,5,20
88,13,2,20
89,20,6,20
90,29,5,20
<end data>,,,
<start header>,,,
Thu Sep 24 15:43:52 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
20,,,
<end header>,,,
<start data>,,,
1,5,0,20
2,14,2,20
3,20,6,20
4,17,1,20
5,25,1,20
6,12,2,20
7,6,1,20
8,4,2,20
9,13,2,20
10,24,5,20
11,22,6,20
12,26,6,20
13,23,5,20
14,28,3,20
15,27,2,20
16,8,1,20
17,29,1,20
18,11,5,20
19,30,5,20
20,3,1,20
21,2,2,20
22,10,6,20
23,7,4,20
24,1,1,20
25,21,0,20
26,18,2,20
27,9,1,20
28,19,5,20
29,15,4,20
30,16,2,20
31,28,2,20
32,24,1,20
33,6,2,20
34,3,2,20
35,15,1,20
36,18,1,20
37,26,2,20
38,27,3,20
39,13,1,20
40,19,2,20
41,2,3,20
42,9,3,20
43,29,6,20
44,25,5,20
45,4,1,20
46,1,2,20
47,12,1,20
48,30,6,20
49,14,1,20
50,20,6,20
51,21,1,20
52,23,1,20
53,7,2,20
54,5,2,20
55,16,4,20
56,22,1,20
57,8,2,20
58,10,6,20
59,17,5,20
60,11,1,20
61,25,2,20
62,17,2,20
63,30,6,20
64,27,5,20
65,9,1,20
66,20,6,20
67,19,5,20
68,12,1,20
69,26,2,20
70,21,2,20
71,8,1,20
72,7,6,20
73,24,2,20
74,5,1,20
75,28,5,20
76,14,1,20
77,10,6,20
78,6,2,20
79,15,5,20
80,2,2,20
81,4,4,20
82,13,0,20
83,29,6,20
84,1,1,20
85,18,6,20
86,23,1,20
87,16,2,20
88,22,1,20
89,3,1,20
90,11,2,20
<end data>,,,
<start header>,,,
Thu Sep 24 15:48:08 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
20,,,
<end header>,,,
<start data>,,,
1,29,6,20
2,4,1,20
3,15,2,20
4,11,2,20
5,28,6,20
6,10,2,20
7,16,2,20
8,21,1,20
9,19,6,20
10,2,2,20
11,5,1,20
12,3,2,20
13,7,2,20
14,1,3,20
15,18,6,20
16,14,4,20
17,13,2,20
18,23,1,20
19,26,6,20
20,17,2,20
21,20,6,20
22,9,2,20
23,12,1,20
24,8,1,20
25,25,1,20
26,27,6,20
27,24,4,20
28,6,1,20
29,30,6,20
30,22,1,20
31,18,2,20
32,12,2,20
33,1,2,20
34,27,1,20
35,6,2,20
36,21,3,20
37,24,2,20
38,4,1,20
39,11,2,20
40,5,2,20
41,10,5,20
42,30,6,20
43,19,6,20
44,22,2,20
45,17,1,20
46,7,2,20
47,29,3,20
48,16,1,20
49,8,2,20
50,28,5,20
51,26,6,20
52,25,1,20
53,14,1,20
54,13,2,20
55,9,6,20
56,20,6,20
57,23,1,20
58,3,2,20
59,2,2,20
60,15,1,20
61,25,5,20
62,6,1,20
63,29,6,20
64,10,1,20
65,5,2,20
66,7,2,20
67,17,6,20
68,13,4,20
69,14,2,20
70,2,1,20
71,15,1,20
72,20,6,20
73,21,1,20
74,22,2,20
75,8,2,20
76,23,3,20
77,4,1,20
78,18,6,20
79,26,2,20
80,30,6,20
81,11,2,20
82,24,1,20
83,3,2,20
84,27,6,20
85,9,2,20
86,28,5,20
87,16,1,20
88,12,2,20
89,1,1,20
90,19,6,20
<end data>,,,
<start header>,,,
Thu Sep 24 15:52:08 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
20,,,
<end header>,,,
<start data>,,,
1,27,6,20
2,19,5,20
3,15,1,20
4,14,2,20
5,29,6,20
6,21,1,20
7,3,2,20
8,25,1,20
9,23,2,20
10,24,2,20
11,9,5,20
12,11,1,20
13,12,2,20
14,18,6,20
15,30,6,20
16,16,3,20
17,13,2,20
18,17,6,20
19,10,1,20
20,28,6,20
21,4,1,20
22,7,2,20
23,26,6,20
24,20,6,20
25,22,1,20
26,6,2,20
27,8,2,20
28,2,1,20
29,1,1,20
30,5,2,20
31,2,2,20
32,17,6,20
33,10,6,20
34,9,3,20
35,3,1,20
36,8,2,20
37,18,5,20
38,11,1,20
39,28,6,20
40,21,1,20
41,7,2,20
42,15,3,20
43,29,6,20
44,22,2,20
45,14,1,20
46,26,3,20
47,23,1,20
48,5,2,20
49,6,1,20
50,13,3,20
51,12,2,20
52,1,1,20
53,27,6,20
54,25,6,20
55,4,2,20
56,20,6,20
57,30,6,20
58,16,3,20
59,19,5,20
60,24,3,20
61,7,6,20
62,21,2,20
63,29,6,20
64,2,1,20
65,11,2,20
66,1,2,20
67,26,6,20
68,30,5,20
69,23,2,20
70,24,1,20
71,8,6,20
72,15,3,20
73,13,1,20
74,16,6,20
75,10,6,20
76,19,6,20
77,20,6,20
78,17,5,20
79,27,6,20
80,12,1,20
81,28,5,20
82,9,2,20
83,6,2,20
84,4,1,20
85,18,6,20
86,14,1,20
87,22,1,20
88,3,1,20
89,5,2,20
90,25,6,20
<end data>,,,
<start header>,,,
Thu Sep 24 16:11:11 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
21,,,
<end header>,,,
<start data>,,,
1,29,1,practice
2,24,1,practice
3,16,1,practice
4,30,1,practice
5,5,1,practice
6,13,1,practice
7,1,1,practice
8,19,2,practice
9,27,1,practice
10,8,1,practice
11,2,1,practice
12,4,1,practice
13,7,1,practice
14,21,1,practice
15,28,0,practice
16,9,1,practice
17,6,1,practice
18,15,1,practice
19,20,1,practice
20,18,1,practice
21,25,1,practice
22,26,1,practice
23,11,1,practice
24,23,1,practice
25,22,2,practice
26,14,1,practice
27,12,1,practice
28,10,5,practice
29,3,1,practice
30,17,2,practice
31,7,1,practice
32,27,2,practice
33,24,2,practice
34,6,1,practice
35,3,1,practice
36,1,1,practice
37,5,1,practice
38,29,5,practice
39,26,2,practice
40,14,1,practice
41,2,1,practice
42,16,2,practice
43,13,2,practice
44,30,6,practice
45,15,2,practice
46,19,3,practice
47,9,2,practice
48,21,2,practice
49,4,2,practice
50,23,2,practice
51,8,2,practice
52,10,0,practice
53,17,2,practice
54,11,2,practice
55,18,2,practice
56,12,1,practice
57,20,1,practice
58,22,2,practice
59,28,2,practice
60,25,2,practice
<end data>,,,
<start header>,,,
Thu Sep 24 16:19:10 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
21,,,
<end header>,,,
<start data>,,,
1,7,1,21
2,1,1,21
3,20,2,21
4,2,1,21
5,22,1,21
6,6,1,21
7,9,2,21
8,4,1,21
9,28,1,21
10,24,1,21
11,23,1,21
12,16,0,21
13,11,1,21
14,18,1,21
15,12,1,21
16,26,1,21
17,3,1,21
18,5,1,21
19,25,2,21
20,21,0,21
21,8,2,21
22,17,2,21
23,10,5,21
24,15,2,21
25,13,1,21
26,30,5,21
27,27,5,21
28,29,5,21
29,14,2,21
30,19,5,21
31,19,5,21
32,10,5,21
33,29,5,21
34,30,5,21
35,27,5,21
36,16,2,21
37,9,5,21
38,2,2,21
39,26,4,21
40,12,1,21
41,24,1,21
42,23,1,21
43,1,1,21
44,25,2,21
45,8,5,21
46,20,5,21
47,11,2,21
48,5,2,21
49,3,2,21
50,17,4,21
51,22,0,21
52,4,0,21
53,21,2,21
54,28,5,21
55,18,5,21
56,13,2,21
57,6,5,21
58,7,2,21
59,14,2,21
60,15,2,21
61,5,2,21
62,12,2,21
63,9,4,21
64,19,5,21
65,23,2,21
66,29,5,21
67,25,5,21
68,20,5,21
69,26,5,21
70,3,2,21
71,7,5,21
72,22,1,21
73,10,5,21
74,4,2,21
75,13,2,21
76,21,2,21
77,18,4,21
78,17,2,21
79,6,0,21
80,24,2,21
81,8,2,21
82,15,2,21
83,28,2,21
84,30,5,21
85,1,2,21
86,16,2,21
87,2,1,21
88,14,1,21
89,11,1,21
90,27,1,21
<end data>,,,
<start header>,,,
Thu Sep 24 16:23:30 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
21,,,
<end header>,,,
<start data>,,,
1,9,2,21
2,6,1,21
3,26,2,21
4,16,2,21
5,27,5,21
6,19,5,21
7,24,2,21
8,22,2,21
9,13,2,21
10,1,1,21
11,21,1,21
12,15,1,21
13,12,1,21
14,11,1,21
15,8,1,21
16,14,1,21
17,7,2,21
18,4,2,21
19,3,2,21
20,20,5,21
21,29,5,21
22,18,5,21
23,17,5,21
24,10,6,21
25,25,5,21
26,5,2,21
27,23,2,21
28,2,2,21
29,28,5,21
30,30,5,21
31,14,2,21
32,25,2,21
33,6,0,21
34,4,2,21
35,15,2,21
36,12,1,21
37,2,1,21
38,11,1,21
39,29,5,21
40,22,1,21
41,9,5,21
42,27,1,21
43,21,1,21
44,30,5,21
45,8,1,21
46,28,5,21
47,3,1,21
48,17,1,21
49,24,1,21
50,23,1,21
51,5,1,21
52,13,1,21
53,20,5,21
54,7,1,21
55,26,3,21
56,1,2,21
57,16,2,21
58,19,5,21
59,18,2,21
60,10,1,21
61,9,5,21
62,27,5,21
63,7,0,21
64,29,2,21
65,12,1,21
66,3,1,21
67,14,1,21
68,5,1,21
69,8,2,21
70,11,0,21
71,28,5,21
72,21,2,21
73,16,2,21
74,1,2,21
75,24,0,21
76,26,0,21
77,20,5,21
78,30,5,21
79,15,2,21
80,17,2,21
81,19,5,21
82,22,2,21
83,6,2,21
84,2,1,21
85,23,1,21
86,4,1,21
87,10,5,21
88,25,2,21
89,13,1,21
90,18,5,21
<end data>,,,
<start header>,,,
Thu Sep 24 16:27:28 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
21,,,
<end header>,,,
<start data>,,,
1,7,2,21
2,29,5,21
3,2,2,21
4,6,2,21
5,30,5,21
6,9,6,21
7,11,6,21
8,3,2,21
9,21,5,21
10,5,2,21
11,25,2,21
12,26,5,21
13,4,2,21
14,27,5,21
15,8,2,21
16,20,2,21
17,13,2,21
18,16,1,21
19,14,1,21
20,23,1,21
21,10,5,21
22,28,1,21
23,24,5,21
24,17,2,21
25,19,5,21
26,12,2,21
27,15,2,21
28,1,2,21
29,22,2,21
30,18,2,21
31,7,2,21
32,21,0,21
33,9,5,21
34,13,2,21
35,8,5,21
36,27,2,21
37,10,5,21
38,26,2,21
39,20,5,21
40,1,2,21
41,19,6,21
42,14,2,21
43,30,6,21
44,16,2,21
45,29,6,21
46,18,6,21
47,15,2,21
48,17,5,21
49,28,5,21
50,5,0,21
51,24,2,21
52,6,2,21
53,22,2,21
54,3,2,21
55,11,2,21
56,23,2,21
57,25,5,21
58,12,2,21
59,2,2,21
60,4,2,21
61,3,2,21
62,26,2,21
63,9,5,21
64,17,5,21
65,12,2,21
66,7,5,21
67,11,2,21
68,2,1,21
69,4,1,21
70,6,1,21
71,18,1,21
72,8,2,21
73,10,5,21
74,24,2,21
75,19,5,21
76,29,5,21
77,22,2,21
78,5,5,21
79,21,2,21
80,13,2,21
81,14,1,21
82,16,1,21
83,28,5,21
84,15,5,21
85,25,2,21
86,20,5,21
87,30,5,21
88,23,2,21
89,27,2,21
90,1,5,21
<end data>,,,
<start header>,,,
Thu Sep 24 16:31:33 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
21,,,
<end header>,,,
<start data>,,,
1,6,2,21
2,8,2,21
3,21,1,21
4,3,2,21
5,28,5,21
6,26,5,21
7,9,0,21
8,16,2,21
9,17,2,21
10,15,1,21
11,24,2,21
12,14,1,21
13,13,1,21
14,1,1,21
15,4,1,21
16,12,1,21
17,10,2,21
18,22,2,21
19,29,5,21
20,7,2,21
21,5,1,21
